name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,notes
Team Card,Cincinnati Reds,2011,2010,team,topps,192,1,0,0,0,3,0,
Mat Latos,Cincinnati Reds,2014,2013,P,topps,211,0,0,1,0,2,0,
Brandon Phillips,Cincinnati Reds,2014,2013,2B,topps,121,0,0,0,0,2,0,
Chris Heisey,Cincinnati Reds,2011,2010,OF,topps,336,0,0,0,0,1,0,
Joey Votto,Cincinnati Reds,2014,2013,1B,topps,BO-11,0,0,0,0,1,1,Breaking Out
Drew Stubbs,Cincinnati Reds,2011,2010,OF,topps,349,0,0,0,0,1,0,
Chris Heisey,Cincinnati Reds,2012,2011,OF,topps,636,0,0,0,0,1,1,Gold Border
Tony Cingrani,Cincinnati Reds,2014,2013,P,topps,201,0,0,1,0,1,1,Future Stars
Jonny Gomes,Cincinnati Reds,2011,2010,OF,topps,598,0,0,0,0,1,0,
Fred Lewis,Cincinnati Reds,2011,2010,OF,topps,517,0,0,0,0,1,0,
Johnny Cueto,Cincinnati Reds,2014,2013,P,topps,179,0,0,1,0,1,0,
Jay Bruce,Cincinnati Reds,2014,2013,OF,topps,109,0,0,1,0,1,0,
Jay Bruce,Cincinnati Reds,2011,2010,OF,topps,191,0,0,0,0,1,0,
Jay Bruce,Cincinnati Reds,2010,2009,OF,topps,none,0,0,0,0,1,1,Topps Attax
Brandon Phillips,Cincinnati Reds,2011,2010,2B,topps,630,0,0,0,0,2,0,
Joey Votto,Cincinnati Reds,2011,2010,1B,topps,211,0,0,0,0,1,1,2010 National League MVP
Joey Votto,Cincinnati Reds,2011,2010,1B,topps,5,0,0,0,0,2,0,
Miguel Cairo,Cincinnati Reds,2011,2010,3B,topps,417,0,0,0,0,1,0,
Ramon Hernandez,Cincinnati Reds,2011,2010,C,topps,233,0,0,0,0,1,0,
Paul Janish,Cincinnati Reds,2011,2010,SS,topps,358,0,0,0,0,1,0,
Scott Rolen,Cincinnati Reds,2011,2010,3B,topps,228,0,0,0,0,1,0,
Juan Francisco,Cincinnati Reds,2011,2010,3B,topps,609,0,0,0,0,1,0,
Zack Cozart,Cincinnati Reds,2013,2012,SS,topps,202,1,0,0,0,1,1,Topps All Star Rookie
Barry Larkin,Cincinnati Reds,2012,2011,SS,topps,GM-18,1,0,0,0,1,1,Golden Moments (Special Shortstop)
Yonder Alonso,Cincinnati Reds,2011,2010,1B,topps,317,0,1,0,0,1,0,
Johnny Cueto,Cincinnati Reds,2011,2010,P,topps,142,0,0,0,0,2,0,
Johnny Cueto,Cincinnati Reds,2013,2012,P,topps,275,0,0,0,0,1,0,
Johnny Cueto,Cincinnati Reds,2010,2009,P,topps,none,0,0,0,0,2,1,Topps Attax
Johnny Cueto,Cincinnati Reds,2008,2007,P,upper deck,707,0,1,0,0,1,0,
Aroldis Chapman,Cincinnati Reds,2011,2010,P,topps,110,1,1,0,0,3,0,
Edinson Volquez,Cincinnati Reds,2011,2010,P,topps,63,1,0,0,0,2,0,
Travis Wood,Cincinnati Reds,2011,2010,P,topps,641,0,0,0,0,1,0,
Francisco Cordero,Cincinnati Reds,2011,2010,P,topps,593,0,0,0,0,1,0,
Tony Cingrani,Cincinnati Reds,2013,2012,P,topps,142,0,1,0,0,1,0,
Aaron Haranc,Cincinnati Reds,2011,2010,P,topps,249,1,0,0,0,1,0,
Sean Marshall,Cincinnati Reds,2013,2012,P,topps,251,0,0,0,0,1,0,
Jonathan Broxton,Cincinnati Reds,2013,2013,P,topps,51,0,0,0,0,1,0,
Dontrelle Willis,Cincinnati Reds,2012,2011,P,topps,89,0,0,0,0,1,0,
Mat Latos,Cincinnati Reds,2012,2011,P,topps,19,0,0,1,0,1,0,
Chris Heisey,Cincinnati Reds,2014,2013,OF,topps,23,0,0,0,0,2,0,
Mike Leake,Cincinnati Reds,2011,2010,P,topps,516,1,0,0,0,1,0,
Tony Cingrani,Cincinnati Reds,2014,2013,P,topps,581,0,0,0,0,2,1,Future Stars
Todd Frazier,Cincinnati Reds,2014,2013,3B,topps,PP-132,0,0,0,0,1,1,Power Players Parallel
Zack Cozart,Cincinnati Reds,2014,2013,SS,topps,366,1,0,0,0,2,0,
Billy Hamilton,Cincinnati Reds,2014,2013,,topps,478,1,0,0,0,2,1,Series Two Checklist (First with 4 Steals in First Start
Sean Marshall,Cincinnati Reds,2014,2013,P,topps,445,0,0,0,0,1,0,
Mat Latos,Cincinnati Reds,2014,2013,P,topps,597,0,0,0,0,1,0,
Todd Frazier,Cincinnati Reds,2014,2013,3B,topps,580,0,0,0,0,2,0,
Brandon Phillips,Cincinnati Reds,2014,2013,2B,topps,509,0,0,0,0,1,0,
Homer Bailey,Cincinnati Reds,2014,2013,P,topps,505,0,0,0,0,1,0,
Billy Hamilton,Cincinnati Reds,2014,2013,OF,topps,36,1,1,0,0,1,0,
Alfredo Simon,Cincinnati Reds,2014,2013,P,topps,21,0,0,0,0,2,0,
Jonathan Broxton,Cincinnati Reds,2014,2013,P,topps,140,0,0,0,0,1,0,
Bronson Arroyo,Cincinnati Reds,2014,2013,P,topps,78,0,0,0,0,1,0,
Aroldis Chapman,Cincinnati Reds,2014,2013,P,topps,77,0,0,0,0,1,0,
Shin-Soo Choo,Cincinnati Reds,2014,2013,OF,topps,106,0,0,0,0,2,0,
Johnny Cueto,Cincinnati Reds,2014,2013,P,topps,16,0,0,0,0,1,0,
Mike Leake,Cincinnati Reds,2014,2013,P,topps,277,0,0,0,0,1,0,
Joey Votto,Cincinnati Reds,2014,2013,1B,topps,19,0,0,0,0,1,0,
Billy Hamilton,Cincinnati Reds,2014,2013,OF,topps,36,0,1,0,0,1,1,Short Print (Different code from other)
Jay Bruce,Cincinnati Reds,2014,2013,OF,topps,124,0,0,0,0,1,0,
Roger Bernadina,Cincinnati Reds,2014,2013,OF,topps,US-209,0,0,0,0,1,0,
Ryan Ludwick,Cincinnati Reds,2014,2013,OF,topps,583,0,0,0,0,1,0,
Ramon Santiago,Cincinnati Reds,2014,2013,2B,topps,406,0,0,0,0,1,0,
Jack Hannahan,Cincinnati Reds,2014,2013,3B,topps,80,0,0,0,0,1,0,
Skip Schumaker,Cincinnati Reds,2014,2013,OF,topps,428,0,0,0,0,1,0,
Homer Bailey,Cincinnati Reds,2011,2010,P,topps,508,0,0,0,0,1,0,
Devin Mesoraco,Cincinnati Reds,2014,2013,C,topps,393,0,0,0,0,1,0,
Bronson Arroyo,Cincinnati Reds,2011,2010,P,topps,98,1,0,0,0,1,0,
Arthur Rhodes,Cincinnati Reds,2011,2010,P,topps,113,0,0,0,0,1,0,
Tanner Rainey,Cincinnati Reds,2015,2014,P,bowman,155,0,0,0,0,1,1,1st Bowman
Cesar Cedeno,Cincinnati Reds,1984,1984,OF,donruss,87,0,0,0,0,2,0,Leaf variant
Todd Benzinger,Cincinnati Reds,1990,1989,1B,leaf,15,0,0,0,0,2,0,
Randy Myers,Cincinnati Reds,1990,1989,P,leaf,149,0,0,0,0,1,0,
Adam Duvall,Cincinnati Reds,2018,2017,OF,topps,72,0,0,0,0,1,0,Topps Gallery
Pete Rose,Cincinnati Reds,1988,1987,manager,topps,475,0,0,0,0,7,0,
Pete Rose,Cincinnati Reds,1989,1988,manager,topps,505,0,0,0,0,2,0,
Jake Buchanan,Cincinnati Reds,2017,2016,P,topps,US75,0,0,0,0,1,0,
Michael Lorenzen,Cincinnati Reds,2019,2018,P,topps,304,0,0,0,0,1,0,
Jordan Ramsey,Cincinnati Reds,2015,2014,P,bowman,93,0,0,0,0,1,1,"Bowman Chrome, 1st Bowman"
Josh VanMeter,Cincinnati Reds,2020,2019,"2B, OF",topps,30,1,0,0,0,4,0,
Ariel Hernandez,Cincinnati Reds,2017,2016,P,topps,US48,0,1,0,0,1,0,
Paul Bako,Cincinnati Reds,2009,2008,C,topps,491,0,0,0,0,1,0,
Francisco Cordero,Cincinnati Reds,2008,2007,P,topps,595,0,0,0,0,1,0,
Dave Concepcion,Cincinnati Reds,1984,1983,SS,topps,55,0,0,0,0,1,0,
Jose Peraza,Cincinnati Reds,2019,2018,SS,topps,HW59,0,0,0,0,1,1,Holiday Variant
Derek Dietrich,Cincinnati Reds,2019,2018,"2B, OF",topps,US35,0,0,0,0,1,0,
Tanner Roark,Cincinnati Reds,2019,2018,P,topps,US46,0,0,0,0,1,0,
Frank Pastore,Cincinnati Reds,1984,1984,P,donruss,550,0,0,0,0,1,0,
Ron Oester,Cincinnati Reds,1985,1984,2B,topps,314,0,0,0,0,1,0,
Nick Esasaky,Cincinnati Reds,1985,1984,3B,topps,779,0,0,0,0,1,0,
Duane Walker,Cincinnati Reds,1985,1984,OF,topps,441,0,0,0,0,1,0,
Eddie Milner,Cincinnati Reds,1985,1984,OF,topps,198,0,0,0,0,1,0,
Jay Tibbs,Cincinnati Reds,1985,1984,P,topps,573,0,0,0,0,1,0,
Dave van Gorder,Cincinnati Reds,1984,1984,C,donruss,384,0,0,0,0,1,0,
Barry Larkin,Cincinnati Reds,1996,1995,SS,pinnacle,51 of 100,0,0,0,0,1,0,
Tucker Barnhart,Cincinnati Reds,2017,2016,C,topps,253,1,0,0,0,1,0,
Buddy Bell,Cincinnati Reds,1986,1985,3B,sportflics,141,0,0,0,0,1,1,3D card
Jeff Russell,Cincinnati Reds,1984,1984,P,donruss,487,0,0,0,0,1,0,
Duane Walker,Cincinnati Reds,1984,1984,OF,donruss,52,0,0,0,0,1,0,Leaf variant
Jesse Winker,Cincinnati Reds,2019,2018,OF,topps,146,0,0,0,0,2,0,
Billy Hamilton,Cincinnati Reds,2019,2018,OF,topps,164,0,0,0,0,2,0,
Bob Shirley,Cincinnati Reds,1983,1982,P,topps,112,0,0,0,0,1,0,
Barry Larkin,Cincinnati Reds,1993,1992,SS,donruss,45,0,0,0,0,1,1,Special Edition (Gold Labels
Ted Power,Cincinnati Reds,1984,1984,P,donruss,286,0,0,0,0,1,0,
Dave Concepcion,Cincinnati Reds,1984,1984,SS,donruss,131,0,0,0,0,1,0,Leaf variant
Brad Gulden,Cincinnati Reds,1984,1984,C,donruss,365,0,0,0,0,1,0,
Kal Daniels,Cincinnati Reds,1986,1986,OF,donruss,142,0,0,0,0,1,0,
Sam Mejias,Cincinnati Reds,1982,1981,OF,topps,228,0,0,0,0,1,0,With printed signature
Dave Collins,Cincinnati Reds,1982,1981,OF,topps,595,0,0,0,0,2,0,With printed signature
Sonny Gray,Cincinnati Reds,2020,2019,P,topps,172,0,0,0,0,4,0,
Derek Dietrich,Cincinnati Reds,2020,2019,2B,topps,209,0,0,0,0,1,0,
Luis Casitllo,Cincinnati Reds,2020,2019,P,topps,107,1,0,0,0,1,0,
Raisel Iglesias,Cincinnati Reds,2020,2019,P,topps,197,0,0,0,0,2,0,
Nick Esasaky,Cincinnati Reds,1989,1988,1B,upper deck,299,0,0,0,0,1,0,
Ron Robinson,Cincinnati Reds,1989,1988,P,upper deck,187,0,0,0,0,1,0,
Van Snider,Cincinnati Reds,1989,1988,OF,upper deck,23,0,1,0,0,1,0,
Sam Mejias,Cincinnati Reds,1982,1981,OF,donruss,295,0,0,0,0,26,0,
Lenny Harris,Cincinnati Reds,1989,1988,"1B, 2B, 3B, SS",upper deck,781,0,0,0,0,1,0,
Norm Charlton,Cincinnati Reds,1989,1988,P,upper deck,783,0,0,0,0,1,0,
Todd Benzinger,Cincinnati Reds,1989,1988,1B,upper deck,785,0,0,0,0,1,0,
John Franco,Cincinnati Reds,1989,1988,P,upper deck,407,0,0,0,0,1,0,
Rob Murphy ,Cincinnati Reds,1989,1988,P,upper deck,372,0,0,0,0,1,0,
Jeff Treadway,Cincinnati Reds,1989,1988,2B,upper deck,393,0,0,0,0,1,0,
Anthony DeSclafani,Cincinnati Reds,2017,2016,P,topps,94,0,0,1,0,1,0,
Tyler Mahle,Cincinnati Reds,2021,2020,P,topps,152,0,0,0,0,1,1,Topps Heritage
Ted Power,Cincinnati Reds,1987,1987,P,donruss,142,0,0,0,0,1,0,
Joe Gibson,Cincinnati Reds,2021,2020,P,topps,382,0,0,0,0,1,1,Topps Heritage
Aristides Aquino,Cincinnati Reds,2021,2020,OF,topps,245,0,0,0,0,1,1,Future Stars
Sonny Gray,Cincinnati Reds,2021,2020,P,topps,190,0,0,0,0,1,0,
Nick Senzel,Cincinnati Reds,2019,2018,OF,topps,HW125,0,1,0,0,1,1,Holiday Variant
Shogo Akiyama,Cincinnati Reds,2021,2020,OF,topps,647,0,0,0,0,1,0,
Rick Mahler,Cincinnati Reds,1990,1989,P,fleer,425,0,0,0,0,1,0,
Barry Larkin,Cincinnati Reds,1990,1989,SS,topps,10,0,0,0,0,1,0,
Paul O'Neill,Cincinnati Reds,1988,1987,OF,donruss,360,0,0,0,0,1,0,
Chris Sabo,Cincinnati Reds,1988,1987,3B,donruss,4,0,0,0,0,2,1,Diamond Kings
Eric Davis,Cincinnati Reds,1987,1987,OF,donruss,369,0,0,0,0,1,0,
Frank Williams,Cincinnati Reds,1987,1987,P,donruss,512,0,0,0,0,1,0,
Barry Larkin,Cincinnati Reds,1988,1987,SS,score,72,0,0,0,0,1,0,
Barry Larkin,Cincinnati Reds,1993,1992,SS,flair,27,0,0,0,0,1,0,
Joe Oliver,Cincinnati Reds,1993,1992,C,donruss,249,0,0,0,0,1,0,
Tom Browning,Cincinnati Reds,1990,1989,P,upper deck,633,0,0,0,0,1,0,
Willie Greene,Cincinnati Reds,1993,1992,3B,topps,764,0,0,0,0,1,0,
Dave Martinez,Cincinnati Reds,1993,1992,"1B, OF",topps,671,0,0,0,0,1,0,
Rob Dibble,Cincinnati Reds,1993,1992,P,topps,470,0,0,0,0,1,0,
Bill Doran,Cincinnati Reds,1993,1992,2B,topps,608,0,0,0,0,1,0,
Tom Browning,Cincinnati Reds,1993,1992,P,topps,733,0,0,0,0,1,0,
Tim Costo,Cincinnati Reds,1993,1992,1B,topps,577,0,0,0,0,1,0,
Tyler Stephenson,Cincinnati Reds,2022,2021,C,topps,175,1,0,0,0,1,1,Topps All Star Rookie
Wade Miley,Cincinnati Reds,2022,2021,P,topps,203,0,0,0,0,1,0,
Team Card,Cincinnati Reds,2022,2021,team,topps,96,1,0,0,0,1,0,
Eugenio Suarez,Cincinnati Reds,2022,2021,"3B, SS",topps,314,0,0,0,0,1,0,
Mike Moustakas,Cincinnati Reds,2022,2021,3B,topps,60,0,0,0,0,1,0,
